,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2016-10-4,10.6,17.1,2.0,5.0,5.4,WSW,61,14:47,12.7,79,3,N,15,998.8,15.0,51,4,WSW,20,999.8
,2016-10-5,8.0,17.1,2.8,4.8,0.0,N,46,10:56,10.4,66,7,N,17,1014.4,16.0,50,7,NW,13,1013.0
,2016-10-6,9.7,27.2,0,1.6,10.9,N,46,21:33,14.2,71,3,N,13,1018.1,26.4,34,5,NNW,20,1013.8
,2016-10-7,14.1,22.5,0,10.0,0.0,NNW,48,01:15,19.6,43,7,N,22,1012.0,21.1,42,7,W,6,1011.7
,2016-10-8,9.7,16.9,0,2.4,11.0,S,28,12:49,12.1,78,6,SW,7,1021.9,15.2,54,1,SSW,15,1020.7
,2016-10-9,9.5,22.0,0,5.8,2.2,N,80,14:11,16.6,53,8,NNE,24,1010.1,21.7,36,7,N,39,1000.4
,2016-10-10,13.0,16.8,0.8,5.6,5.9,WNW,48,15:52,14.0,50,7,NNW,15,1008.3,13.5,55,2,WSW,17,1009.0
,2016-10-11,7.5,15.1,1.4,4.4,7.7,WNW,33,17:21,10.5,63,1,W,13,1016.6,12.5,64,5,S,13,1017.0
,2016-10-12,10.2,15.4,0,4.8,2.2,S,39,13:02,12.2,70,7,NW,13,1017.0,12.3,88,8,S,13,1018.1
,2016-10-13,6.8,14.6,4.2,3.4,11.8,S,35,14:10,12.1,55,5,SE,9,1025.8,13.7,48,1,SSW,17,1025.4
,2016-10-14,5.2,22.7,0.2,4.4,12.0,N,41,14:04,9.6,73,1,NNE,9,1025.6,22.0,34,1,N,19,1020.6
,2016-10-15,9.4,24.8,0,7.6,8.9,N,59,13:09,17.4,48,7,NNW,26,1016.6,24.7,32,7,N,31,1010.9
,2016-10-16,17.4,23.1,0,11.6,0.8,N,57,01:12,18.1,49,8,N,26,1001.9,17.7,60,8,S,11,999.8
,2016-10-17,9.8,18.9,9.8,2.2,9.4,NNW,39,16:49,12.5,69,1,WNW,9,1008.2,17.5,36,6,W,13,1007.7
,2016-10-18,9.6,16.6,1.0,5.6,4.7,SSW,41,11:51,12.3,70,6,WNW,13,1009.3,14.7,49,7,WSW,17,1010.0
,2016-10-19,7.5,16.5,2.6,3.6,10.4,NNW,26,08:41,10.5,60,1,WNW,9,1020.3,14.5,49,5,S,13,1020.3
,2016-10-20,6.8,21.8,0,4.8,12.3,N,59,13:41,14.9,42,1,N,22,1019.0,20.4,38,1,N,28,1015.5
,2016-10-21,14.8,17.6,0,12.2,0.1,N,59,02:39,16.9,47,7,N,28,1010.0,11.6,94,8,SSW,9,1012.6
,2016-10-22,6.9,13.2,16.4,2.2,5.2,S,57,12:45,9.3,68,6,W,13,1018.4,12.2,73,7,SSW,26,1019.5
,2016-10-23,7.9,14.1,8.8,5.6,6.0,SSW,37,01:00,9.5,86,7,WSW,7,1025.8,12.9,53,7,SSW,20,1025.6
,2016-10-24,9.4,17.1,0.4,2.4,7.9,SSW,26,13:30,11.7,66,7,SSW,6,1023.0,14.9,58,7,SSW,11,1019.3
,2016-10-25,9.6,25.7,0.2,6.0,8.4,N,57,12:34,16.5,52,6,N,19,1014.5,23.1,37,6,N,28,1009.9
,2016-10-26,16.5,18.5,0,7.2,1.5,N,33,23:26,16.9,67,7,W,9,1009.7,13.3,92,8,S,17,1012.5
,2016-10-27,10.1,15.4,0.2,1.8,10.5,SSW,41,15:23,12.8,61,6,SSE,15,1020.8,14.2,53,4,SSW,20,1020.6
,2016-10-28,6.3,16.6,0,5.6,12.5,SW,31,14:42,11.3,72,6,SW,2,1019.9,15.8,54,6,SSW,11,1018.5
,2016-10-29,9.3,25.6,0,4.6,9.5,N,37,16:05,12.7,81,7,NW,2,1019.1,24.6,27,1,NNE,19,1012.5
,2016-10-30,12.7,28.0,0,7.0,7.1,NW,57,14:08,21.4,59,3,N,19,998.5,24.5,30,7,WNW,20,998.0
,2016-10-31,7.9,17.5,1.8,9.8,9.5,NW,44,07:48,11.0,54,3,WNW,15,1012.9,14.5,56,6,W,11,1013.1
,2016-11-1,9.4,18.4,0.4,4.6,8.7,NNW,35,10:09,13.8,53,2,NW,11,1012.0,17.8,45,7,WSW,11,1009.8
,2016-11-2,9.7,18.5,0.4,4.2,6.7,WNW,30,08:41,13.7,60,7,WSW,11,1016.0,16.4,51,6,NW,7,1016.3
,2016-11-3,10.0,19.1,0,3.6,12.9,SSW,26,15:28,14.2,57,1,WSW,11,1019.8,17.6,49,3,SSW,15,1017.1
,2016-11-4,10.2,29.2,0,5.6,11.8,WSW,59,19:57,19.0,50,5,N,20,1011.0,28.3,23,2,NNW,24,1004.2
,2016-11-5,10.0,16.8,0,12.8,5.5,WSW,44,09:36,11.5,60,7,WSW,17,1011.4,15.6,44,7,WSW,17,1012.0
,2016-11-6,11.5,21.4,0,5.8,9.6,WSW,35,04:03,14.8,57,7,SW,20,1011.7,19.0,45,7,S,9,1010.0
,2016-11-7,14.6,25.9,0,7.0,5.1,N,59,08:06,19.6,47,7,N,30,1002.7,16.8,61,7,WNW,13,1003.5
,2016-11-8,11.0,18.2,0.2,5.8,12.7,SSW,30,12:18,13.4,53,1,SW,11,1011.7,16.6,42,5,SSW,17,1011.2
,2016-11-9,9.2,17.4,0,6.6,7.8,SSW,33,13:45,15.0,67,7,S,13,1014.1,16.6,62,4,SSW,19,1011.7
,2016-11-10,11.9,17.5,0,5.4,6.9,SW,28,12:41,14.2,67,7,SSE,7,1012.2,16.7,59,5,SSW,15,1012.4
,2016-11-11,8.4,23.8,0,3.8,11.5,S,30,13:53,14.6,61,1,SSE,7,1013.0,18.5,62,1,SSW,17,1008.3
